Distrito;NACE1;NACE2;Numero_Empregados;Num_anos_disponiveis_base;Variacao_das_vendas;Variacao_resultado_operacional;Variacao_do_activo;Variacao_dos_capitais_proprios;Variacao_do_ativo_circulante;Variacao_das_existencias;Variacao_do_imobilizado;Fundo_de_maneio;REPV;Prazo_medio_de_recebimento;Liquidez_geral;Liquidez_reduzida;Solvabilidade;Autonomia_financeira;Endividamento;Estrutura_financeira;Passivo_de_curto_prazo_a_dividir_passivo_total;Custos_dos_encargos_financeiros_dividir_resultado_operacional;Rendibilidade_operacional_vendas;Rendibilidade_liquida_das_vendas;Rendibilidade_do_ativo;Rendibilidade_capitais_proprios;Passivo_curto_prazo_dividir_vendas;Peso_das_amortizacoes_dividir_vendas;Peso_encargos_financeiros_dividir_vendas;Produtividade_por_trabalhador;Certificacao_legal_contas;Insolvencia
1;14;141;4;4;-0.140631742;-1.233270002;-0.10466824;-0.019479483;-0.11487291;0.176470588;-0.094190188;-6322;1493.625;82.68943008;0.730059778;0.728351836;-0.483236207;-0.935147485;1.935176777;-2.069381363;0.354499357;-27.625;-0.036990543;-0.010210059;-0.017868127;0.019479483;0.807414846;0.035233074;0.001339024;1.032649931;0;1
1;13;131;2;9;-0.785191772;-0.930850516;-0.196430653;-0.056383703;-0.465681863;-0.371428773;-0.020483122;-378437;6.091061033;171.7579722;0.485329097;0.364087262;-0.369393977;-0.585776163;1.585776163;-2.707136724;0.341449246;0.405328323;0.022246286;-0.078191642;-0.031266108;0.056385031;0.086751306;0.013255692;0.054884607;0.895620608;0;1
5;13;139;15;3;-0.144372651;-8.865045303;0.055525703;-1.877256728;-0.45943304;-0.455555556;0.281846313;-5640;3410.530612;5.519040666;0.328970851;0.323140988;-0.304113364;-0.437015668;1.437015668;-3.288247476;0.330840386;-2061.625;-0.098691927;-0.098931281;-0.935177329;-1.877256728;0.892392111;0.032079514;0.0000479;0.925140646;0;1
1;13;139;18;6;-0.164831196;-0.106384148;-0.128300137;-1.164271272;0.006249606;-0.011677069;-0.177676084;-22176;7.819963333;202.0370843;0.91522871;0.82140154;-0.030089875;-0.031023405;1.031024699;-33.23377003;0.328415021;-2.33656282;-0.629495522;-0.88502717;-0.219878122;-1.164271272;0.690076638;0.617872159;0.269410913;1.003314358;0;1
1;14;141;7;4;-0.190645984;-29.90725327;-0.247876243;-6.532634972;-0.235341026;-0.887426901;-0.261159161;-138;126.1688312;81.57529593;0.991605329;0.968185413;-0.397929023;-0.66093374;1.66093374;-2.513010972;0.317582057;-2701.222222;-0.500483788;-0.500669068;-0.780362586;-6.532366371;1.14116315;0.128749357;0.00018528;0.674249531;0;1
1;14;143;25;4;-0.503916205;-2.616487749;-0.121994284;-1.043098816;-0.290366407;0.405054989;-0.041889675;-25293;7.227244982;47.46142305;0.822895514;0.62787962;-0.012296446;-0.012449531;1.012449531;-81.32430988;0.312752389;-6.820492134;-0.587999165;-0.675143825;-0.301309695;-1.043098816;0.9515863;0.102019018;0.086210665;0.501955195;0;1
1;13;132;5;7;0.627692234;0.613780869;0.560457131;0.84149796;0.666448053;0.381147541;0.303711923;90065;802.379822;78.48847272;2.28638558;2.281572257;-0.070255771;-0.075564622;1.075564622;-14.23370618;0.307372839;26.00379459;0.380148815;0.314202558;0.401177643;-0.84149796;0.17306085;0.139015244;0.014618975;3.947324558;0;1
1;13;139;6;4;0.514485152;0.18259591;0.171971649;-0.151827838;0.184527615;-0.050317316;-0.616666667;-43837;17.91646778;806.3961636;0.691386532;0.676637685;-0.790210801;-3.766689629;4.766689629;-1.265485107;0.301877209;-35.63000728;-1.303316904;-1.30576795;-0.496505055;0.151827838;1.609084854;0.021686426;0.036579193;0.224713148;0;1
1;14;141;6;4;-0.062169628;-2.367176634;0.080675789;-1.830121609;0.146308602;-0.242424242;-0.599111957;22082;2200;243.1505455;2.438285677;2.436657331;-0.281040409;-0.390888653;1.390862813;-3.558207179;0.285239201;-176.0727273;-0.176072727;-0.177854545;-0.252771389;1.830121609;1.008;0.034345455;0.001;0.858621934;0;1
1;13;139;19;4;0.13475648;0.207811699;-0.223342574;0.00174125;-0.281442519;-0.577247345;-0.116594724;28132;56.9019684;25.4385897;2.04498347;1.7581442;-0.058725313;-0.062389135;1.062389135;-17.02843189;0.275762108;2.744779968;0.075091546;0.0000205;0.0000979;-0.001567125;0.431643821;0.036122231;0.027357947;1.171145664;0;1
1;14;141;14;4;-0.218202337;0.627787022;0.175244726;-0.270930094;0.273428502;0.559644935;-0.048573815;101497;1.137553125;15.56619486;3.283756722;0.255428301;-0.052199858;-0.055075037;1.055080197;-19.15714018;0.217383648;-58.86842105;-0.01461127;-0.014859472;-0.011740602;0.270930094;0.799197915;0.050574457;0.000248202;1.044999101;0;1
1;14;143;5;4;-0.332436616;-3.278368393;-0.136264705;-1.114474796;-0.001561305;-0.179812122;-0.448755236;80766;2.208552795;117.6019343;2.761411467;1.266656489;-0.27703703;-0.383196708;1.383196708;-3.609625757;0.211476642;-1438.952381;-0.199627408;-0.209153608;-0.201971229;1.114474796;0.214735882;0.175171102;0.000138731;0.842393478;0;1
1;13;139;4;4;-0.246438193;-7.430555556;-0.084459136;-1.300534158;-0.074265573;2.206062356;-0.320843634;218198;6.321795818;233.1919451;4.656377773;3.725869696;-0.011063542;-0.011187274;1.011183786;-90.38696601;0.205870887;-48.56;-0.038040924;-0.03953077;-0.048408421;-1.300440446;0.10267688;0.01183046;0.00078338;0.737848186;0;1
5;14;143;2;3;-0.198079395;0.00742115;-0.057230724;0.043342516;-0.286354255;-0.037670852;0.323638348;18785;8.861778291;72.14729682;2.613554372;1.869695929;0.096786834;0.088245802;0.911754198;10.33198381;0.19834401;1.381679389;0.007075564;0.003075199;0.003665906;0.043342516;0.191248713;0.045593735;0.005120988;1.287047762;0;1
1;13;139;4;4;-0.535776521;-0.029958807;-0.056251317;-0.733665086;0.114522483;-0.40295858;-0.141285231;605;17.16154609;424.989605;1.025200983;0.983171575;-0.484285421;-0.939072045;1.939087995;-2.064898008;0.197466584;-194.9055118;-1.429487179;-1.438958189;-0.397419334;0.733694532;1.43976669;0.361861862;0.007334257;0.260238258;0;1
3;14;141;3;4;0.97249725;-0.580525973;-0.019196466;-0.300042158;0.017395831;0.012567692;-0.264562577;42376;0.985054378;11.58792128;1.823890812;0.089823852;-0.606764064;-1.543017426;2.543027049;-1.648087057;0.19462008;-76.38655462;-0.413854331;-0.421252717;-0.356129057;0.300050265;0.270223204;0.047759427;0.005417895;-0.36211617;0;1
5;14;141;12;3;0.141026929;0.500170513;0.076436667;-0.089993694;0.100165017;0.141834571;-0.560706402;14254;10.54608776;26.22605786;2.148219752;1.454325761;-0.671445219;-2.043632468;3.043632468;-1.489324776;0.150688257;-1.525147416;-0.048401656;-0.050272995;-0.168729449;0.089993694;1.000847607;0.00649465;0.031735723;0.987967576;0;1
1;13;139;4;8;-0.039456786;-1.890614358;-0.14978602;-5.453377858;-0.21508987;-0.49465154;3.98324515;47434;13.91319222;253.1208507;6.330261827;5.804697157;-0.218567592;-0.279701213;1.279701213;-4.575243698;0.11218971;-816.1538462;-0.32610032;-0.326253996;-0.342507744;-5.453377858;0.849459061;0.035468404;0.000399557;0.65815182;0;1
5;13;139;31;4;0.031866832;-6.211538462;-0.000368788;-0.357503473;0.002791694;2.352941176;-0.08566861;257580;373.7969925;333.9096852;9.346186248;9.320329207;-0.211814652;-0.26873801;1.268741364;-4.721108726;0.081582266;-17250;-0.057829629;-0.070743236;-0.070773132;0.357503473;0.850947065;0.005042073;0.00000335;0.923204204;0;1
1;13;139;1;4;-0.075513741;1.65875755;-0.11703312;0.546369518;-0.124899007;-0.361875;-0.111342743;15444;14.6287953;360.6507766;6.201751431;5.857864601;0.107247027;0.096859169;0.903140831;9.324267782;0.074015905;190.875;0.102236208;0.101767542;0.034222673;0.546369518;0.4870782;0.218130691;0.000535619;1.657869416;0;1
5;13;131;9;4;-0.325786642;0.738144671;-0.155353493;-4.456075024;-0.152824103;-0.215994046;-0.371468144;240455;2.392226873;98.92942657;12.50337272;8.068411233;-0.086806818;-0.095058909;1.095062702;-11.5198324;0.07240714;-23.90617128;-0.171182627;-0.145696648;-0.122563784;-4.456075024;0.474710171;0.006046833;0.007160604;0.722823815;0;1
1;14;141;20;5;-0.230822514;-1.611721612;-0.03135473;-0.001381096;-0.026680113;0.060916593;-0.034197052;540703;2.700170507;92.94863616;4.442411394;2.269292231;-0.18132515;-0.221486161;1.221486161;-5.514954764;0.070018986;-6.423076923;-0.00942213;-0.000608684;-0.000305472;0.001381096;0.21839941;0.049873055;0.001466918;1.245620746;0;1
1;13;139;13;7;-0.374905442;-0.839257959;-0.175231203;-0.613885404;-0.210156461;-0.190139351;-0.129540696;81041;7.650624509;222.5956708;9.289791326;8.118657938;-0.36572698;-0.576608131;1.576608131;-2.734280087;0.037061749;-4585.5;-0.41880537;-0.418930953;-0.219328655;0.613885404;0.978730934;0.12995479;0.0000913;0.705957144;0;1
5;14;141;5;4;-0.004323545;0.318333509;-0.103378488;-0.398913555;-0.199026983;-0.22841363;-0.058092918;147230;0.606449239;24.72440107;7.840589137;0.642103796;-0.357454585;-0.556310225;1.556310225;-2.797558186;0.023523767;-1.409596001;-0.552187656;-0.992581871;-0.158637172;0.398913555;0.498685597;0.275130642;0.391734693;0.374082295;0;1
5;13;139;2;4;-0.235965639;-1.205707491;0.000487651;0.017334973;0.006590288;-0.13945965;-0.008598647;349736;1.302989223;505.9652559;50.53066138;38.09871123;-0.052366104;-0.055259847;1.055259847;-19.0963223;0.011285123;-1.61682243;-0.003025031;0.005053375;0.000974827;-0.017334973;0.152764056;0.017905385;0.001870973;1.195101013;0;1
1;14;141;2;3;-0.06322986;0.490387477;-0.423785437;0.409012728;-0.234024982;3.563218391;-0.479797672;-23944;63.85138539;90.26628269;0.236576967;0.223919143;-0.219104706;-0.280581414;1.280581414;-4.564027939;1;-2140.5;-0.337764803;-0.3379226;-0.349746856;0.736670107;0.726379739;0.214683025;0.000157797;0.8305545;0;1
5;14;141;19;4;-0.168602593;-12.41204139;0.025213822;-1.873317472;0.02946366;-0.022271616;-0.060603962;145854;0.75766817;239.6535161;1.9468764;0.658971546;-0.078754089;-0.085486228;1.085483037;-12.6977534;0.45271845;-5.55194508;-0.322826159;-0.382403034;-0.183372999;-1.873317472;1.043084292;0.0196128;0.058146497;0.707939484;0;1
5;14;143;8;4;-0.355094278;-1.789522314;-0.461784341;-2.498756142;-0.469192164;-0.510098575;-0.431856858;-131449;0.908092865;62.47846722;0.501641619;0.074115497;-0.365455483;-0.57593356;1.57593356;-2.736311389;1;-11.59408602;-1.47414113;-1.569402941;-0.960207923;-2.498756142;0.42860491;0.25050292;0.127145954;-1.780542265;0;1
5;14;141;4;4;-0.154456723;-0.431474726;-0.007584536;-0.121916418;0.114994802;0.371428571;-0.53311074;-70991;628.0625;87.50721465;0.107839441;0.107236214;-0.882512128;-7.511516824;8.511516824;-1.133128904;0.992330428;-37.12162162;-0.273360533;-0.255083425;-0.816261543;0.121916418;0.933890603;0.031777623;0.007363917;0.768771755;0;1
5;14;141;14;4;-0.609970852;-6.26435247;-0.382021752;-4.550084663;-0.446950157;-0.20917792;-0.242985201;-154917;6.835057955;165.3347741;0.431772499;0.331457789;-0.292229085;-0.412888682;1.412893864;-3.421972863;1;-27.24434673;-0.464051099;-0.49953994;-0.483934494;-4.160948222;0.6676278;0.107103118;0.017032932;0.44111826;0;1
1;14;141;17;6;-0.172639551;-1.69333161;-0.25761687;-2.38440206;-0.296740959;-0.021464853;0.287865624;6582;7.829537843;98.07262928;1.107668651;0.814597919;-0.242022777;-0.319300856;1.319300856;-4.131842525;0.60485411;-183.6211454;-0.297147012;-0.300340762;-0.549942565;-2.38440206;0.87651311;0.02252021;0.001618261;0.686682608;0;1
1;13;139;4;5;-0.2914889;-1.014130033;-0.635337678;-2.123624244;-0.693474747;-0.525806452;-0.143028558;-43871;66.65306122;42.4004899;0.197677396;0.192300658;-0.73703365;-2.802767925;3.802767925;-1.356790154;1;-9.940291705;-1.11293121;-1.398193509;-1.905487169;2.123624244;1.66625842;0.030465401;0.111961625;0.246355507;0;1
1;14;141;9;4;-0.174129806;-0.687828947;-0.083189448;-3.201027734;-0.156133575;0.011544073;0.162569938;-170751;5.307902933;122.3849165;0.442767772;0.286635969;-0.37618095;-0.603028956;1.603028956;-2.658295163;1;-11.7954023;-0.323281328;-0.345872745;-0.459485758;3.201027734;0.294523245;0.072861947;0.027407402;0.178078162;0;1
5;14;141;5;9;-0.352875703;-4.721463681;-0.426206912;-0.261078961;-0.457388817;-0.954695851;-0.307861787;25171;587.9269663;64.67898061;2.913853406;2.900319343;2.893096107;0.74312052;0.25685995;0.34565046;1;-36.43850267;-0.065111657;-0.128465089;-0.26256274;-0.261078961;0.558456202;0.066220103;0.001786892;0.901254214;0;1
1;13;139;3;3;-0.024159559;0.568816869;-0.179801248;-0.375011038;-0.19105725;-0.071965628;-0.154594797;-20089;17.01678241;90.47440911;0.32514781;0.267098898;-0.523112067;-1.096928712;2.096928712;-1.91163627;1;-65.88888889;-0.141166468;-0.144431219;-0.29916878;0.375011038;0.693657541;0.038190784;0.002142493;0.849928911;0;1
1;14;141;8;4;-0.482190375;-4.714852959;-0.044082656;-0.056719414;-0.032769684;-0.016670046;-0.245325502;286071;0.253420128;25.23065027;2.186017587;0.154973197;1.281895333;0.561767805;0.438232195;0.780094891;1;-2.083368128;-0.24114572;-0.257883672;-0.058168605;-0.097672588;0.735551636;0.088079646;0.115748012;0.92650956;0;1
1;14;141;10;4;-0.042652184;-1.271525247;0.102271313;-0.162683824;0.095338633;0.020930233;0.140760371;22515;117.6469248;29.79495421;1.606105473;1.582469648;0.907394944;0.47572473;0.52427527;1.102055953;1;-22.87719298;-0.02524832;-0.028549577;-0.041620798;-0.073256161;0.899151935;0.043100277;0.001103646;1.017410123;0;1
5;14;141;4;4;-0.218738976;0.634754563;-0.052006552;-1.6835115;0.43895822;6.558333333;-0.073492746;-41128;36.62624035;17.51234196;0.060575605;0.039858383;-0.048195523;-0.050635949;1.050635949;-20.74881517;1;-6.448611111;-0.139765202;-0.156441902;-0.124718023;-1.6835115;0.726068633;0.144069837;0.021673691;1.016003317;0;1
5;14;141;19;4;-0.055119495;-0.038730705;-0.58352656;-1.959030434;-0.587245424;-0.633573649;-0.5589821;-244063;2.796763487;75.75949367;0.26594724;0.12729821;-0.690998445;-2.236229669;3.236229669;-1.447181259;1;-14.86081295;-0.655047779;-1.179767002;-1.480499129;1.959030434;1.033313167;0.145972946;0.044078866;0.049983862;0;1
1;13;139;4;9;-0.093309058;-6.285714286;-0.099595443;-1.428817056;-0.11236859;0.117857143;1.570422535;-1613;120.9201278;111.1160431;0.911188195;0.89395441;-0.068659839;-0.073721549;1.073721549;-14.56455493;1;-4033;-0.10655781;-0.10978123;-0.245639965;-1.428817056;0.901949905;0.002430776;0.0000264;0.884670592;0;1
5;14;141;3;4;-0.355754239;-2.084835631;-0.183113687;-1.156514006;-0.15815437;-0.021302829;-0.533094812;14973;1.850853863;68.06579694;4.104499274;1.142027784;-0.033078044;-0.034209631;1.034209631;-30.23153409;0.22661279;-290.9;-0.220003781;-0.196710153;-0.252781962;-1.156514006;0.788693515;0.033806012;0.000756287;0.794649278;0;1
1;13;139;9;4;0.582115687;4.187510963;0.019364925;0.71423457;0.256856201;-0.763994848;-0.114455042;-315940;36.60369437;208.9591696;0.438055159;0.421108238;-0.014197138;-0.014401599;1.014401599;-70.43673265;1;5.381983621;0.084797569;0.057199794;0.035993173;-0.714198768;0.270985778;0.141948618;0.015755821;1.836745707;0;1
5;13;139;18;6;-0.454674777;-42.43714972;-0.317668204;-0.436042618;-0.312030163;0.096178296;-0.337844894;-201122;7.767824248;207.4854418;0.369515605;0.323568321;-0.531103838;-1.132668343;2.132668343;-1.882870972;1;-17.00188029;-0.476517966;-0.451837018;-0.343925496;0.436042618;0.858106506;0.142060376;0.028027369;0.671661651;0;1
1;14;141;13;6;0.698263734;3.305326608;-0.027903942;0.411473459;-0.044345861;-0.010374616;0.002851015;-56017;1.505937587;7.473040427;0.859137327;0.075004212;-0.022652642;-0.023177678;1.023177678;-44.14496036;0.728708862;2.09268565;0.079813966;0.018405339;0.016204876;-0.411473459;0.218534387;0.035916285;0.038139491;1.426623921;0;1
1;13;133;30;4;-0.27493678;-6.722932932;-0.107728851;-7.521240423;-0.142678436;-0.011623547;-0.095395194;-294506;19.57890744;101.4105793;0.350598892;0.298286233;-0.184811769;-0.226710546;1.226710546;-5.41091081;0.58268534;-4.244192536;-0.261966888;-0.357157312;-0.261475489;-7.521240423;0.645053715;0.089511077;0.061723611;0.680790065;0;1
1;14;141;8;4;-0.059104335;1.866836302;-0.020401348;0.069727273;0.028915342;0.242311907;-0.164614565;-46244;0.745748601;342.9607932;0.818761855;0.343315462;0.046116885;0.044083874;0.955916126;21.68403161;1;2.109862672;0.074721728;0.008478042;0.002873488;0.069727273;0.871922979;0.126352673;0.035415446;1.23064831;0;1
1;14;141;2;4;-0.856696512;-56.34065934;-0.70162474;-3.99070368;-0.726256683;-0.645203936;-0.591172059;-223792;1.64850954;68.42472801;0.290549194;0.071898657;-0.612676101;-1.581818479;2.581818479;-1.632183789;1;-6.980602007;-0.64249215;-0.680556899;-0.633333061;1.998192382;0.349513197;0.043816677;0.092039648;-0.555762456;0;1
5;13;139;23;4;0.136850157;1.586337321;-0.217145743;-6.033962264;-0.309231645;0;-0.142336711;-99428;5284.711111;52.45622593;0.379009693;0.37872864;-0.041658339;-0.043469477;1.043475994;-24.0047976;1;0.55828311;0.031941197;-0.033618993;-0.052104718;-6.033962264;0.751757691;0.079932888;0.057213261;1.138614028;0;1
1;14;141;3;4;-0.397825352;-1.22621824;-0.487247632;-0.489762875;-0.465170348;-0.087378641;-1;9769;208.5638298;189.8148432;5.454628363;5.411764706;4.454628363;0.816669453;0.183330547;0.224485618;1;-38.39583333;-0.094006631;-0.478296353;-0.783899014;-0.489762875;0.914715634;0.049120122;0.002448355;0.533485753;0;1
1;13;139;3;4;-0.177304258;-1.858835759;-0.091768122;-2.743889479;0.059852445;0.09266621;-0.136715752;-46207;5.177894869;115.092191;0.319474514;0.202079559;-0.057086865;-0.06054308;1.06054308;-17.51716433;0.787353456;-1.137076796;-0.100089647;-0.187677174;-0.095260349;-2.743889479;0.630339447;0.231676883;0.088023647;1.209448032;0;1
1;14;141;7;4;-0.101847812;-4.746598014;-0.435403805;-0.472706529;-0.475755754;0.057052298;0.040980962;-45403;95.68215892;103.8990912;0.296982178;0.286654383;-0.692009512;-2.246853521;3.246853521;-1.445066841;0.887751034;-3.291437803;-0.159620809;-0.25319649;-0.721190752;0.472706529;1.037511752;0.027812598;0.048495769;0.829507355;0;1
5;14;141;31;4;0.185558516;0.827534449;2.070220166;-0.184352885;2.597012227;16.03981023;0.514485981;-150545;2.612608796;91.31898529;0.513903688;0.247166631;-0.412842022;-0.703123024;1.703128523;-2.422234041;1;-2.298409575;-0.06495077;-0.092213599;-0.109446061;0.184352885;1.25911734;0.02281478;0.028259006;0.967326467;0;1
1;13;139;3;4;0.21032046;-3.321662178;0.093929786;-1.983174705;0.164084857;0.167928161;-0.468209906;-18237;1.621754552;53.03840112;0.942213364;0.244499227;-0.210270957;-0.266257091;1.266257091;-4.755768518;0.792952693;-4.093622795;-0.118280925;-0.155794332;-0.177004158;1.983174705;0.096844292;0.024175369;0.028893948;-0.060723477;0;1
1;13;133;14;5;-0.187248343;-0.576758148;-0.109139162;0.078577464;-0.128073902;2.248808052;-0.034675114;84275;15.52440483;44.61651577;3.214790676;2.731281701;3.119055126;0.757225876;0.242774124;0.320609915;0.99981607;69.67058824;0.041467975;0.030278204;0.055166079;0.078577464;0.311643524;0.034542641;0.000595201;1.244868612;0;1
5;13;133;7;4;-0.265022946;-0.190261008;-0.121504757;-1.731923988;-0.077550546;-0.265251557;-0.367470969;-52418;6.02698145;306.6435956;0.731371584;0.615890782;-0.17902753;-0.218067641;1.218067641;-5.585733097;1;-4.789787605;-0.484861426;-0.608657556;-0.516005194;-1.731923988;0.632050187;0.086030689;0.101228168;0.333282852;0;1
1;14;141;13;4;-0.480016112;-11.67308596;-0.366617401;-2.311954823;-0.363886815;-0.097984126;-0.449331963;-28699;3.11625915;120.4857693;0.765613387;0.450969022;-0.212507044;-0.269852629;1.269852629;-4.705726364;1;-224.980198;-0.378536862;-0.381926918;-0.475540068;-2.311954823;0.886462264;0.018216347;0.001682534;0.591603556;0;1
5;14;141;7;3;-0.085351447;-5.668591914;0.11273206;-5.010584377;0.081316741;0.038833333;1.274489796;-29132;0.828119151;18.87762351;0.573594848;0.026200234;-0.393779274;-0.649564189;1.649564189;-2.539493737;1;-930.0833333;-1.081143042;-1.085276074;-0.811526668;-5.010584377;1.662770423;0.01785599;0.001162415;0.35874631;0;1
5;13;132;29;4;-0.198662421;-12.15898204;-0.043885483;-1.751255177;-0.081653634;-0.066962745;-0.006038687;-300300;1.828007661;260.0924327;0.358659485;0.133423601;-0.253956321;-0.340404092;1.340404092;-3.937685011;1;-45.90024631;-0.386650691;-0.392610574;-0.216677258;1.751255177;0.999818454;0.005716094;0.008423717;0.621460514;0;1
1;14;141;4;4;-0.738422215;-2.763843093;-0.459518072;-11.84782609;-0.479349;-0.395626922;-0.21656051;-34157;6.594968909;155.4759354;0.29042109;0.216922534;-0.673806012;-2.065791988;3.065855678;-1.484106675;1;-25.79052369;-1.32970471;-1.411177303;-2.097127571;-11.01237458;1.558136545;0.041743453;0.051557879;0.158515788;0;1
5;14;141;16;8;-0.560115646;-16.2164751;-0.322590451;-0.445720744;-0.346726561;0.274320771;-0.174677435;-212472;93.2352132;40.77100115;0.276730459;0.271780941;-0.666220734;-1.995991964;2.995991964;-1.501004021;1;-0.891036907;-0.175776755;-0.44510342;-0.615381477;0.445728131;1.076244431;0.026164764;0.197272137;0.794037012;0;1
1;14;141;6;6;-0.364878036;-6.132760898;0.187328193;-0.890096904;-0.07818448;-0.5;1.258565401;-10424;952.3653846;121.289098;0.678866297;0.677264325;-0.311094686;-0.451578294;1.451578294;-3.214455421;0.631370108;-11.97228381;-0.218060295;-0.152070755;-0.212631995;0.889978728;0.987096904;0.097671789;0.018213759;0.963341789;0;1
1;14;141;2;6;-0.217805766;-1.90137457;-0.250808263;-0.132310767;-0.06385722;0;-0.377446926;6420;64.9352518;80.62042987;1.870508475;1.813966102;2.707661017;0.73028818;0.26971182;0.36932245;1;-9.171328671;-0.096868306;-0.112452914;-0.111358982;-0.132310767;0.397998375;0.311766009;0.01056208;1.531502273;0;1
5;14;141;3;4;0.237185262;-0.404786681;0.973534972;0.021135647;2.780435711;-0.224137931;0.217196997;-335;579.8;119.3790962;0.96352749;0.958628198;0.704844856;0.413409962;0.586526181;1.418751931;1;1.474226804;0.021923269;0.005174198;0.00862069;0.021293375;0.819362999;0.068376068;0.014871028;1.110206755;0;1
1;14;141;7;4;0.254104425;4.225863078;0.115025326;0.12173472;0.37975462;-0.019627085;-0.435052073;24934;79.75175175;154.5606989;2.250639514;2.200531675;-0.162067298;-0.193416864;1.193435481;-6.170276254;0.311015085;17.33647799;0.069196204;0.018061552;0.026790535;-0.121650182;0.642208053;0.087207551;0.003991365;1.171402885;0;1
1;14;141;7;4;0.388316179;2.404092351;-0.146861304;0.839560604;-0.043584631;-0.884615385;-0.494431753;38610;11402.33333;122.1876224;2.330415906;2.329899039;1.696495641;0.629148297;0.370851703;0.58945038;1;140.1351351;0.181892595;0.131376619;0.287138202;0.839560604;0.300523285;0.024112024;0.00129798;1.675311284;0;1
1;13;139;1;4;0.126979717;-107.1573034;0.027377492;-0.279823312;0.24391163;-0.132425068;-0.14113938;9910;12.73869347;316.8994083;1.600715282;1.504212887;-0.46912949;-0.883716264;1.88373633;-2.131607629;0.175731816;-1889.6;-0.465877712;-0.474802761;-0.193217618;0.279823312;0.392554241;0.189842209;0.000246548;0.297073232;0;1
5;14;141;22;9;0.592676192;0.686483455;0.202963574;-1.604323781;0.177913209;0.181618623;0.250942414;-102906;0.711856604;18.85768538;0.75715169;0.034348407;-0.007178748;-0.00723067;1.007232675;-139.3000555;0.843584517;-4.381858903;-0.035893978;-0.043911187;-0.019197568;-1.604491369;0.837101146;0.00375176;0.008191496;0.961811149;0;1
5;14;143;5;5;0.032465659;1.973734131;-0.168436663;0.621069543;-0.169228018;-0.133924511;-0.166666667;61015;2.817826201;93.49917545;8.040733903;3.6453958;-0.061412563;-0.065430839;1.065430839;-16.28331314;0.080587716;2.287205387;0.189870587;0.100846913;0.107241581;-0.621069543;0.469538158;0.05823108;0.083014227;1.528395111;0;1
5;14;141;37;6;0.169094287;0.41804225;0.217173331;-15.53478566;0.828740385;-0.601473232;-0.248623353;-15488;50.82608063;73.51720662;0.83637593;0.763786765;-0.161815881;-0.193053709;1.193045505;-6.179863148;0.650977264;-9.196252465;-0.053403813;-0.063299983;-0.181378099;15.53478566;0.836088951;0.040466632;0.005807128;0.984416954;0;1
5;14;141;10;4;-0.0631548;-0.020031996;0.023599738;-0.316985723;0.186899689;-0.823825503;-0.10015324;4978;667.6761905;61.26151827;1.434494196;1.425329493;-0.652415237;-1.876996076;2.876996076;-1.532766164;0.121126582;-78.42245989;-0.209183237;-0.21186489;-0.451774797;0.316985723;1.077810744;0.03293584;0.002667389;0.836463255;0;1
1;13;139;20;4;0.204288504;-14.58237105;0.337901605;-3.959259259;0.528255295;2.422468354;0.240048172;-60934;43.33656958;56.46158934;0.442032104;0.402419259;-0.216318487;-0.276028569;1.276028569;-4.6228134;0.687588934;-4.8378119;-0.188223434;-0.245185999;-0.369296773;-3.959173127;1.0100974;0.057255939;0.038906728;0.856268516;0;1
5;13;139;25;5;-0.326488478;-3.298620019;-0.242184282;-2.082120789;-0.246584961;-0.402557687;-0.237814273;-179970;74.61028385;147.2747174;0.436634268;0.423180104;-0.118961982;-0.1350248;1.1350248;-8.406046891;1;-4.274705415;-0.184398534;-0.228028378;-0.25980629;-2.082149264;0.842385593;0.154330709;0.043137133;0.964106437;0;1
1;14;141;8;4;-0.267094721;-5.23817226;-0.374266849;-2.806019332;-0.435857522;-0.974482427;-0.119020501;-12862;1216.830189;54.44210135;0.489278907;0.487174396;-0.326437421;-0.484643047;1.484643047;-3.063374285;1;-134.3717949;-0.162516281;-0.167307573;-0.636090314;-2.370386643;0.969608634;0.00970663;0.001209452;0.838706582;0;1
5;14;141;36;10;-0.242240941;0.282286397;-0.238903269;-1.700162821;-0.2499632;0.009098751;-0.143468621;2055942;0.724812152;178.8255039;4.753390196;1.259535268;-0.245989398;-0.326241298;1.326241298;-4.065215854;0.140086176;-2.402430569;-0.317234638;-0.429242804;-0.201953407;1.671483914;0.38487641;0.047194533;0.13204737;0.351661628;0;1
1;14;141;6;3;-0.326915476;1.921119593;0.20153875;1.137991826;-0.058798421;0.034285714;2.097125097;-2264;329.3093923;46.36725107;0.79574161;0.779411765;0.155359076;0.134468218;0.865531782;6.43670151;1;56;0.170052848;0.238251825;1.108933313;-1.137991826;0.756882812;0.015233621;0.003036658;1.343707053;0;1
1;14;141;25;4;-0.036368683;0.7731913;-0.207130586;-0.07351576;-0.212376472;-0.267333913;-0.17639152;84378;3.946709785;39.65754751;2.262860136;0.735583327;-0.119958308;-0.136309801;1.136309801;-8.336229616;0.330053301;0.866406419;0.019839004;-0.003548177;-0.008021195;0.063171389;0.532440123;0.026031554;0.022898034;1.086561958;0;1
