id_match_api,dt_match,p_dt_match,id_match_status,id_match_competition,cd_season,cd_round,t1_all_total5_fl_match_win,t1_all_total5_fl_match_draw,t1_all_total5_fl_match_lost,t1_all_total10_fl_match_win,t1_all_total10_fl_match_draw,t1_all_total10_fl_match_lost,t2_all_total5_fl_match_win,t2_all_total5_fl_match_draw,t2_all_total5_fl_match_lost,t2_all_total10_fl_match_win,t2_all_total10_fl_match_draw,t2_all_total10_fl_match_lost,t1_home_total5_fl_match_win,t1_home_total5_fl_match_draw,t1_home_total5_fl_match_lost,t1_home_total10_fl_match_win,t1_home_total10_fl_match_draw,t1_home_total10_fl_match_lost,t2_away_total5_fl_match_win,t2_away_total5_fl_match_draw,t2_away_total5_fl_match_lost,t2_away_total10_fl_match_win,t2_away_total10_fl_match_draw,t2_away_total10_fl_match_lost,t1_h2h_total5_fl_match_win,t1_h2h_total5_fl_match_draw,t1_h2h_total5_fl_match_lost,t1_h2h_total10_fl_match_win,t1_h2h_total10_fl_match_draw,t1_h2h_total10_fl_match_lost,t2_h2h_total5_fl_match_win,t2_h2h_total5_fl_match_draw,t2_h2h_total5_fl_match_lost,t2_h2h_total10_fl_match_win,t2_h2h_total10_fl_match_draw,t2_h2h_total10_fl_match_lost,t1_h2h_home_total5_fl_match_win,t1_h2h_home_total5_fl_match_draw,t1_h2h_home_total5_fl_match_lost,t1_h2h_home_total10_fl_match_win,t1_h2h_home_total10_fl_match_draw,t1_h2h_home_total10_fl_match_lost,t2_h2h_away_total5_fl_match_win,t2_h2h_away_total5_fl_match_draw,t2_h2h_away_total5_fl_match_lost,t2_h2h_away_total10_fl_match_win,t2_h2h_away_total10_fl_match_draw,t2_h2h_away_total10_fl_match_lost,t1_fl_match_win
3816497,2022-02-12 10:00:00,2022-02-12,1,48,vn_v-league_2021,13,1,0,4,3,0,7,2,0,3,5,1,4,2,1,2,2,1,2,2,0,3,2,0,3,1,0,4,1,0,9,4,0,1,9,0,1,1,0,4,1,0,4,4,0,1,4,0,1,0
3816498,2022-02-12 10:00:00,2022-02-12,1,48,vn_v-league_2021,13,2,1,2,3,1,6,3,1,1,5,1,4,3,1,1,3,1,1,2,0,3,2,0,3,2,1,2,4,3,2,2,1,2,2,3,4,4,0,1,4,0,1,1,0,4,1,0,4,0
4422599,2022-02-12 06:05:00,2022-02-12,1,1727,au_a-league_21-22,14,2,2,1,4,3,3,2,1,2,6,1,3,2,2,1,2,2,2,2,1,2,2,1,2,3,0,1,3,0,1,1,0,3,1,0,3,1,0,1,1,0,1,1,0,1,1,0,1,0
4422601,2022-02-12 05:50:00,2022-02-12,1,1727,au_a-league_21-22,14,2,0,3,3,1,4,2,2,1,3,4,3,2,0,1,2,0,1,2,2,1,2,3,1,2,2,1,2,3,5,1,2,2,5,3,2,1,2,2,3,3,3,2,2,1,3,3,3,0
3713372,2022-02-11 20:00:00,2022-02-11,1,99,fr_ligue_1_21-22,24,3,2,0,6,4,0,2,0,3,5,0,5,4,1,0,9,1,0,2,0,3,3,2,5,2,1,2,6,1,3,2,1,2,3,1,6,4,0,1,5,0,1,1,0,4,1,0,5,1
3767838,2022-02-11 19:45:00,2022-02-11,1,613,ie_premiership_21-22,27,4,0,1,8,1,1,3,1,1,6,3,1,4,0,1,7,2,1,3,1,1,5,3,2,2,2,1,3,3,4,1,2,2,4,3,3,2,1,2,3,1,6,2,1,2,6,1,3,1
3675286,2022-02-11 19:30:00,2022-02-11,1,125,pl_ekstraklasa_21-22,21,2,1,2,4,2,4,2,0,3,5,2,3,2,1,2,4,3,3,2,1,2,3,4,3,2,1,2,5,2,3,2,1,2,3,2,5,4,0,1,5,0,2,1,0,4,2,0,5,1
3699684,2022-02-11 19:30:00,2022-02-11,1,123,de_bundesliga_21-22,22,3,0,2,4,1,5,3,1,1,5,3,2,3,0,2,7,0,3,2,3,0,2,5,3,2,2,1,4,3,2,1,2,2,2,3,4,2,1,1,2,1,1,1,1,2,1,1,2,1
3765491,2022-02-10 19:45:00,2022-02-10,1,94,gb_premier_league_21-22,24,4,1,0,5,3,2,3,1,1,5,1,4,2,2,1,4,2,4,2,0,3,4,1,5,3,1,1,3,2,1,1,1,3,1,2,3,2,0,1,2,0,1,1,0,2,1,0,2,0
4577224,2022-02-10 16:00:00,2022-02-10,1,1089,ae_arabian_gulf_league_21-22,15,3,1,1,4,3,3,3,1,1,6,3,1,3,1,1,3,1,3,3,1,1,4,3,1,2,2,1,3,2,5,1,2,2,5,2,3,2,2,1,4,2,3,1,2,2,3,2,4,0
4637777,2022-02-10 08:45:00,2022-02-10,1,1727,au_a-league_21-22,7,2,0,3,3,0,4,2,1,2,4,2,2,2,0,1,2,0,1,2,0,0,2,0,0,3,0,2,3,0,2,2,0,3,2,0,3,1,0,1,1,0,1,1,0,1,1,0,1,0
4466700,2022-02-10 02:00:00,2022-02-10,1,223,"cr_primera_division,_clausura_2022",5,2,0,1,2,0,1,3,0,1,3,0,1,2,0,0,2,0,0,1,0,1,1,0,1,1,2,2,4,4,2,2,2,1,2,4,4,2,2,1,4,5,1,1,2,2,1,5,4,1
3896284,2022-02-09 19:45:00,2022-02-09,1,880,gb_championship_21-22,31,2,1,2,6,2,2,3,0,2,6,1,3,4,1,0,7,2,1,2,1,2,5,3,2,1,1,3,4,3,3,3,1,1,3,3,4,1,3,1,1,3,1,1,3,1,1,3,1,0
4533361,2022-02-09 01:05:00,2022-02-09,1,254,"co_primera_a_2021,_clausura",5,2,1,2,2,3,5,2,3,0,5,4,1,1,3,1,3,6,1,2,2,1,3,2,5,4,0,1,4,0,1,1,0,4,1,0,4,2,0,1,2,0,1,1,0,2,1,0,2,0
3767837,2022-02-08 19:45:00,2022-02-08,1,613,ie_premiership_21-22,26,3,1,1,6,3,1,3,0,2,5,1,4,3,2,0,7,3,0,3,1,1,6,1,3,2,2,1,3,2,3,1,2,2,3,2,3,2,0,1,2,0,1,1,0,2,1,0,2,1
3774491,2022-02-08 19:45:00,2022-02-08,1,613,ie_premiership_21-22,26,2,1,2,2,3,5,4,0,1,5,1,4,2,1,2,6,2,2,3,0,2,3,0,7,4,0,1,8,0,2,1,0,4,2,0,8,4,0,1,7,1,2,1,0,4,2,1,7,1
3774693,2022-02-08 19:45:00,2022-02-08,1,613,ie_premiership_21-22,26,3,0,2,5,2,3,2,1,2,5,1,4,2,1,2,4,2,4,1,0,4,4,0,6,4,0,1,7,1,2,1,0,4,2,1,7,3,1,1,7,2,1,1,1,3,1,2,7,0
3896281,2022-02-08 19:45:00,2022-02-08,1,880,gb_championship_21-22,31,1,2,2,4,2,4,3,0,2,4,2,4,3,1,1,5,3,2,2,1,2,3,1,6,4,0,1,7,1,2,1,0,4,2,1,7,4,0,1,4,0,1,1,0,4,1,0,4,1
3896283,2022-02-08 19:45:00,2022-02-08,1,880,gb_championship_21-22,31,1,1,3,3,1,6,2,1,2,3,2,5,1,0,4,3,2,5,1,2,2,2,3,5,3,0,2,4,0,3,2,0,3,3,0,4,2,0,1,2,0,1,1,0,2,1,0,2,1
4585552,2022-02-08 18:00:00,2022-02-08,1,467,de_3._liga_21-22,21,2,1,2,3,4,3,2,1,2,4,1,5,2,1,2,3,3,3,2,1,2,3,2,4,1,2,2,1,2,2,2,2,1,2,2,1,1,0,1,1,0,1,1,0,1,1,0,1,1
4652024,2022-02-08 09:05:00,2022-02-08,1,1727,au_a-league_21-22,7,2,1,2,2,2,3,1,3,1,3,4,2,2,0,2,2,0,2,1,2,1,1,2,1,3,0,2,5,0,5,2,0,3,5,0,5,4,0,1,6,0,4,1,0,4,4,0,6,0
3640898,2022-02-06 20:00:00,2022-02-06,1,95,be_first_division_a_21-22,26,3,2,0,3,4,3,2,2,1,3,2,5,2,2,1,5,3,2,1,1,3,2,3,5,4,0,1,7,1,2,1,0,4,2,1,7,4,0,1,8,0,2,1,0,4,2,0,8,1
3713353,2022-02-06 19:45:00,2022-02-06,1,99,fr_ligue_1_21-22,23,2,2,1,4,5,1,3,2,0,6,4,0,2,3,0,5,4,1,2,3,0,5,4,1,1,1,3,2,1,7,3,1,1,7,1,2,1,1,3,1,2,4,3,1,1,4,2,1,0
4533652,2022-02-06 19:00:00,2022-02-06,1,254,"co_primera_a_2021,_clausura",5,3,0,2,4,1,5,1,1,3,3,2,5,2,0,3,2,3,5,1,1,3,2,3,5,2,0,3,3,3,4,3,0,2,4,3,3,2,2,1,2,5,2,1,2,2,2,5,2,0
3713768,2022-02-06 17:30:00,2022-02-06,1,207,es_laliga_21-22,23,2,1,2,6,1,3,3,1,1,5,2,3,3,0,2,6,1,3,1,1,3,1,5,4,1,1,3,3,1,6,3,1,1,6,1,3,2,1,2,2,2,2,2,1,2,2,2,2,0
3778563,2022-02-06 17:00:00,2022-02-06,1,183,cy_1st_division_21-22,20,2,0,3,2,1,7,3,2,0,4,6,0,2,0,3,4,0,4,2,3,0,2,3,3,2,0,3,2,1,7,3,0,2,7,1,2,2,0,3,4,1,5,3,0,2,5,1,4,0
4595146,2022-02-06 17:00:00,2022-02-06,1,199,it_serie_a_21-22,24,1,2,2,2,4,4,3,1,1,5,3,2,1,3,1,2,5,3,1,1,3,2,2,6,2,0,3,2,2,6,3,0,2,6,2,2,1,2,2,2,2,3,2,2,1,3,2,2,1
3675283,2022-02-06 16:30:00,2022-02-06,1,125,pl_ekstraklasa_21-22,20,3,0,2,4,2,4,4,0,1,7,2,1,3,0,2,4,2,3,2,2,1,4,3,2,2,1,2,5,1,4,2,1,2,4,1,5,4,0,1,5,1,2,1,0,4,2,1,5,0
4577332,2022-02-06 14:30:00,2022-02-06,1,1089,ae_arabian_gulf_league_21-22,14,1,2,2,4,3,3,1,1,3,3,2,5,1,2,2,2,2,2,1,1,3,1,1,4,2,0,3,3,2,5,3,0,2,5,2,3,1,1,3,2,2,3,3,1,1,3,2,2,0
3679490,2022-02-06 14:00:00,2022-02-06,1,178,cz_1._liga_21-22,20,1,2,2,2,4,4,1,2,2,4,2,4,2,2,1,3,2,5,1,1,3,2,3,4,2,1,2,3,2,5,2,1,2,5,2,3,3,1,1,4,1,1,1,1,3,1,1,4,0
3679494,2022-02-06 14:00:00,2022-02-06,1,178,cz_1._liga_21-22,20,3,0,2,6,0,4,3,2,0,4,5,1,3,0,2,5,1,3,3,2,0,5,3,2,2,0,3,4,3,3,3,0,2,3,3,4,2,2,1,3,2,1,1,2,2,1,2,3,0
3713358,2022-02-06 14:00:00,2022-02-06,1,99,fr_ligue_1_21-22,23,1,2,2,3,4,3,2,0,3,2,2,6,2,1,2,3,3,4,1,2,2,2,4,4,2,1,2,5,3,2,2,1,2,2,3,5,2,2,1,2,2,1,1,2,2,1,2,2,1
3713361,2022-02-06 14:00:00,2022-02-06,1,99,fr_ligue_1_21-22,23,3,0,2,5,3,2,3,1,1,4,3,3,3,1,1,6,2,2,2,1,2,3,2,5,3,1,1,3,1,4,1,1,3,4,1,3,1,0,3,1,0,3,3,0,1,3,0,1,1
4547777,2022-02-06 13:05:00,2022-02-06,1,1092,sa_saudi_prof._league_21-22,19,3,2,0,5,3,2,5,0,0,8,1,1,4,1,0,5,2,2,4,1,0,5,1,1,3,0,2,3,0,2,2,0,3,2,0,3,1,0,1,1,0,1,1,0,1,1,0,1,0
3713772,2022-02-06 13:00:00,2022-02-06,1,207,es_laliga_21-22,23,1,1,3,3,4,3,1,2,2,2,4,4,1,3,1,3,5,2,2,1,2,4,3,3,1,3,1,4,4,2,1,3,1,2,4,4,1,3,1,2,3,2,1,3,1,2,3,2,0
3640895,2022-02-06 12:30:00,2022-02-06,1,95,be_first_division_a_21-22,26,1,3,1,5,3,2,1,4,0,5,4,1,3,2,0,6,4,0,2,2,1,3,4,3,2,1,2,5,2,3,2,1,2,3,2,5,3,1,1,6,2,2,1,1,3,2,2,6,0
4595135,2022-02-06 11:30:00,2022-02-06,1,199,it_serie_a_21-22,24,1,3,1,6,3,1,2,1,2,2,4,4,2,2,1,3,4,3,1,1,3,1,3,6,4,0,1,6,0,4,1,0,4,4,0,6,2,0,3,3,0,3,3,0,2,3,0,3,0
4422596,2022-02-06 07:45:00,2022-02-06,1,1727,au_a-league_21-22,13,1,3,1,3,4,2,2,0,3,2,1,3,2,2,1,2,2,1,2,0,3,2,0,3,3,1,1,3,3,4,1,1,3,4,3,3,1,2,2,1,4,5,2,2,1,5,4,1,0
3713356,2022-02-05 20:00:00,2022-02-05,1,99,fr_ligue_1_21-22,23,2,1,2,4,4,2,2,3,0,4,4,2,3,2,0,6,2,2,2,2,1,3,3,4,1,0,4,3,0,7,4,0,1,7,0,3,2,0,3,2,2,3,3,0,2,3,2,2,1
4595137,2022-02-05 19:45:00,2022-02-05,1,199,it_serie_a_21-22,24,1,3,1,5,3,2,2,2,1,4,3,3,4,1,0,7,1,2,3,0,2,3,2,5,1,0,4,2,2,6,4,0,1,6,2,2,2,1,2,2,1,4,2,1,2,4,1,2,0
3696058,2022-02-05 19:30:00,2022-02-05,1,72,de_2nd_bundesliga_21-22,21,1,2,2,4,3,3,1,2,2,3,4,3,4,1,0,8,1,0,3,2,0,6,3,0,2,0,3,2,0,4,3,0,2,4,0,2,1,0,2,1,0,2,2,0,1,2,0,1,0
3724683,2022-02-05 18:00:00,2022-02-05,1,876,fr_ligue_2_21-22,23,3,1,1,5,1,4,1,2,2,3,4,3,3,0,2,5,1,3,2,2,1,4,5,1,1,2,2,2,4,4,2,2,1,4,4,2,1,2,2,2,3,2,2,2,1,2,3,2,0
3830343,2022-02-05 17:30:00,2022-02-05,1,190,it_serie_b_21-22,21,2,1,2,5,3,2,1,3,1,3,5,2,1,2,2,2,3,4,1,3,1,3,6,1,1,1,3,2,4,4,3,1,1,4,4,2,1,2,2,1,2,2,2,2,1,2,2,1,0
3898771,2022-02-05 17:30:00,2022-02-05,1,910,gr_super_league_1_21-22,22,3,0,2,5,1,4,2,2,1,4,2,4,2,1,2,2,2,5,2,1,2,3,3,3,2,1,2,4,3,3,2,1,2,3,3,4,3,0,2,3,1,2,2,0,3,2,1,3,0
4547413,2022-02-05 17:20:00,2022-02-05,1,1092,sa_saudi_prof._league_21-22,19,1,2,2,3,3,4,2,0,3,4,2,4,2,1,2,3,4,2,1,1,3,1,3,5,1,1,3,4,3,3,3,1,1,3,3,4,3,1,1,3,3,1,1,1,3,1,3,3,0
4595141,2022-02-05 17:00:00,2022-02-05,1,199,it_serie_a_21-22,24,4,1,0,9,1,0,3,1,1,5,2,3,5,0,0,8,2,0,3,1,1,7,2,1,3,1,1,6,3,1,1,1,3,1,3,6,3,1,1,4,2,1,1,1,3,1,2,4,0
4392568,2022-02-05 16:05:00,2022-02-05,1,1071,qa_stars_league_21-22,17,2,2,1,3,2,5,2,2,1,5,2,3,2,2,1,2,2,2,3,1,1,6,1,2,1,1,3,1,5,4,3,1,1,4,5,1,1,2,2,2,2,2,2,2,1,2,2,2,0
3713360,2022-02-05 16:00:00,2022-02-05,1,99,fr_ligue_1_21-22,23,1,0,4,3,0,7,3,0,2,6,0,4,1,0,4,1,3,6,3,0,2,3,2,5,1,1,3,2,2,6,3,1,1,6,2,2,1,1,3,3,1,3,3,1,1,3,1,3,1
3774106,2022-02-05 16:00:00,2022-02-05,1,215,tr_super_lig_21-22,24,2,2,1,3,5,2,1,2,2,4,4,2,3,1,1,5,3,2,1,3,1,3,3,4,4,0,1,6,1,3,1,0,4,3,1,6,3,1,1,5,1,1,1,1,3,1,1,5,0
3884193,2022-02-05 15:00:00,2022-02-05,1,880,gb_championship_21-22,30,3,0,2,5,2,3,1,3,1,4,4,2,3,1,1,5,2,3,3,0,2,4,1,5,3,1,1,3,1,4,1,1,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0
3951952,2022-02-05 15:00:00,2022-02-05,1,611,gb_league_two_21-22,30,3,2,0,7,3,0,4,0,1,6,2,2,4,1,0,7,2,1,2,2,1,4,4,2,2,1,2,3,3,3,2,1,2,3,3,3,1,2,2,1,2,2,2,2,1,2,2,1,1
4451205,2022-02-05 15:00:00,2022-02-05,1,922,mt_premier_league_21-22,17,2,2,1,4,3,3,3,2,0,6,2,2,1,3,1,1,4,2,3,1,1,5,1,2,2,2,1,5,4,1,1,2,2,1,4,5,1,2,2,1,2,2,2,2,1,2,2,1,1
3699679,2022-02-05 14:30:00,2022-02-05,1,123,de_bundesliga_21-22,21,2,0,3,3,2,5,1,2,2,5,2,3,3,2,0,6,3,1,2,1,2,3,2,5,3,1,1,4,2,4,1,1,3,4,2,4,1,2,2,2,3,2,2,2,1,2,3,2,1
4577331,2022-02-05 14:30:00,2022-02-05,1,1089,ae_arabian_gulf_league_21-22,14,1,2,2,3,4,3,4,0,1,5,2,3,2,1,2,2,2,2,2,1,2,2,2,2,3,0,2,6,1,3,2,0,3,3,1,6,3,0,2,4,1,3,2,0,3,3,1,4,0
3772680,2022-02-05 13:00:00,2022-02-05,1,215,tr_super_lig_21-22,24,2,3,0,6,3,1,5,0,0,5,3,2,3,2,0,6,4,0,2,2,1,2,2,6,3,1,1,6,2,2,1,1,3,2,2,6,3,0,2,3,1,3,2,0,3,3,1,3,1
4606501,2022-02-05 12:00:00,2022-02-05,1,904,th_thai_league_1_21-22,19,2,2,1,4,3,3,3,2,0,5,3,2,3,1,1,6,3,1,2,2,1,3,3,2,1,0,4,3,1,6,4,0,1,6,1,3,2,0,3,3,0,3,3,0,2,3,0,3,1
3774104,2022-02-05 10:30:00,2022-02-05,1,215,tr_super_lig_21-22,24,3,1,1,5,2,3,1,2,2,5,3,2,5,0,0,8,2,0,3,0,2,4,2,4,1,2,2,1,2,2,2,2,1,2,2,1,1,0,1,1,0,1,1,0,1,1,0,1,1
4422594,2022-02-05 06:05:00,2022-02-05,1,1727,au_a-league_21-22,13,2,3,0,4,3,1,3,0,2,4,0,3,2,2,1,2,2,1,1,0,2,1,0,2,3,1,1,3,1,4,1,1,3,4,1,3,1,0,3,1,0,3,3,0,1,3,0,1,0
4533353,2022-02-05 01:00:00,2022-02-05,1,254,"co_primera_a_2021,_clausura",4,2,3,0,4,4,2,2,2,1,2,6,2,2,2,1,2,4,4,1,2,2,2,3,5,1,3,1,2,5,3,1,3,1,3,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1
3696057,2022-02-04 17:30:00,2022-02-04,1,72,de_2nd_bundesliga_21-22,21,3,1,1,6,1,3,2,1,2,2,4,4,4,0,1,6,3,1,1,2,2,2,3,4,3,0,2,3,0,4,2,0,3,4,0,3,2,0,1,2,0,1,1,0,2,1,0,2,1
4577330,2022-02-04 16:00:00,2022-02-04,1,1089,ae_arabian_gulf_league_21-22,14,2,2,1,4,4,2,3,1,1,4,2,4,2,2,1,2,4,1,1,2,2,2,2,2,1,0,4,1,3,6,4,0,1,6,3,1,1,2,2,1,2,2,2,2,1,2,2,1,0
4422592,2022-02-04 08:45:00,2022-02-04,1,1727,au_a-league_21-22,13,2,2,1,2,5,2,2,2,1,2,4,3,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,3,6,2,2,1,6,3,1,1,2,2,2,4,4,2,2,1,4,4,2,0
4533358,2022-02-04 01:15:00,2022-02-04,1,254,"co_primera_a_2021,_clausura",4,3,2,0,3,4,3,1,2,2,4,4,2,2,1,2,4,4,2,2,2,1,4,5,1,1,1,3,2,1,7,3,1,1,7,1,2,2,1,2,4,2,4,2,1,2,4,2,4,0
4536243,2022-02-03 23:10:00,2022-02-03,1,254,"co_primera_a_2021,_clausura",4,3,1,1,4,3,3,3,0,2,4,1,5,3,2,0,5,3,2,2,1,2,2,2,6,1,1,3,1,4,5,3,1,1,5,4,1,1,3,1,1,3,2,1,3,1,2,3,1,1
4590321,2022-02-02 19:45:00,2022-02-02,1,880,gb_championship_21-22,30,2,3,0,4,5,1,3,1,1,5,2,3,1,3,1,5,4,1,1,2,2,1,5,4,1,2,2,2,3,4,2,2,1,4,3,2,2,0,2,2,0,2,2,0,2,2,0,2,1
3899314,2022-02-02 17:30:00,2022-02-02,1,910,gr_super_league_1_21-22,21,1,3,1,4,3,3,3,0,2,5,2,3,3,1,1,4,3,1,4,1,0,6,3,1,1,1,3,2,3,5,3,1,1,5,3,2,1,0,4,1,0,4,4,0,1,4,0,1,1
3898760,2022-02-02 13:00:00,2022-02-02,1,910,gr_super_league_1_21-22,21,4,0,1,6,2,2,1,2,2,4,2,4,4,1,0,6,1,3,2,1,2,3,3,3,1,3,1,2,6,2,1,3,1,2,6,2,1,2,2,1,3,2,2,2,1,2,3,1,1
4600148,2022-02-01 23:00:00,2022-02-01,1,172,pt_primeira_liga_21-22,-1,3,1,1,6,2,2,3,1,1,6,3,1,3,1,1,6,1,2,3,2,0,4,4,1,4,0,1,6,0,1,1,0,4,1,0,6,2,0,1,2,0,1,1,0,2,1,0,2,0
4483198,2022-02-01 19:45:00,2022-02-01,1,901,gb_premiership_21-22,22,2,1,2,4,3,3,2,1,2,4,1,5,3,1,1,3,3,4,1,0,4,1,2,7,2,1,2,2,1,7,2,1,2,7,1,2,1,0,4,3,0,6,4,0,1,6,0,3,0
4526046,2022-02-01 19:45:00,2022-02-01,1,901,gb_premiership_21-22,22,3,1,1,4,3,3,3,0,2,6,0,4,2,1,2,5,2,3,2,0,3,4,3,3,1,2,2,3,3,4,2,2,1,4,3,3,1,1,3,2,1,4,3,1,1,4,1,2,0
4550020,2022-02-01 19:45:00,2022-02-01,1,880,gb_championship_21-22,23,1,0,4,2,3,5,2,2,1,4,3,3,2,2,1,5,3,2,3,0,2,4,1,5,4,0,1,4,2,2,1,0,4,2,2,4,2,1,1,2,1,1,1,1,2,1,1,2,0
4558887,2022-02-01 19:45:00,2022-02-01,1,880,gb_championship_21-22,25,1,2,2,3,3,4,3,1,1,4,2,4,2,1,2,5,3,2,2,1,2,3,3,4,3,1,1,3,1,1,1,1,3,1,1,3,1,0,1,1,0,1,1,0,1,1,0,1,0
4574350,2022-02-01 18:00:00,2022-02-01,1,876,fr_ligue_2_21-22,22,2,1,2,5,2,3,4,1,0,6,3,1,2,2,1,5,3,2,3,0,2,6,0,4,1,2,2,2,4,4,2,2,1,4,4,2,1,2,1,1,2,1,1,2,1,1,2,1,0
4576710,2022-02-01 18:00:00,2022-02-01,1,876,fr_ligue_2_21-22,22,1,3,1,2,4,4,1,0,4,3,1,6,1,1,3,2,2,6,1,0,4,1,3,6,2,1,2,4,2,4,2,1,2,4,2,4,1,2,2,1,3,2,2,2,1,2,3,1,1
4583787,2022-01-31 13:30:00,2022-01-31,1,1071,qa_stars_league_21-22,11,4,0,1,6,2,2,5,0,0,10,0,0,2,2,1,2,3,2,5,0,0,9,0,0,1,1,3,2,3,5,3,1,1,5,3,2,2,1,2,2,1,2,2,1,2,2,1,2,0
3762664,2022-01-30 20:30:00,2022-01-30,1,172,pt_primeira_liga_21-22,20,5,0,0,10,0,0,3,1,1,5,1,4,5,0,0,9,0,0,2,0,3,3,1,6,2,2,1,6,3,1,1,2,2,1,3,6,4,0,1,6,0,1,1,0,4,1,0,6,1
4533346,2022-01-30 19:00:00,2022-01-30,1,254,"co_primera_a_2021,_clausura",3,2,1,2,3,1,6,1,1,3,2,3,5,1,1,3,2,3,5,1,0,4,3,2,5,2,0,1,2,0,1,1,0,2,1,0,2,1,0,1,1,0,1,1,0,1,1,0,1,0
3640893,2022-01-30 17:30:00,2022-01-30,1,95,be_first_division_a_21-22,25,1,2,2,2,5,3,2,0,3,4,1,5,1,3,1,2,4,4,2,0,3,3,1,6,2,1,2,3,3,4,2,1,2,4,3,3,2,2,1,3,2,1,1,2,2,1,2,3,0
3898759,2022-01-30 17:30:00,2022-01-30,1,910,gr_super_league_1_21-22,20,5,0,0,7,0,3,3,2,0,8,2,0,4,0,1,6,1,2,3,2,0,7,2,0,1,1,3,3,2,5,3,1,1,5,2,3,2,1,2,3,2,4,2,1,2,4,2,3,0
4451203,2022-01-30 17:00:00,2022-01-30,1,922,mt_premier_league_21-22,16,2,2,1,3,4,3,2,2,1,4,3,3,3,2,0,4,3,0,2,1,2,4,2,2,1,2,2,4,3,3,2,2,1,3,3,4,2,0,2,2,0,2,2,0,2,2,0,2,1
3720778,2022-01-30 13:00:00,2022-01-30,1,467,de_3._liga_21-22,24,2,0,3,7,0,3,2,0,3,4,2,4,4,0,1,4,1,3,4,0,1,4,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,0,1,1,0,1,1,0,1,1,0,1,0
3898758,2022-01-30 13:00:00,2022-01-30,1,910,gr_super_league_1_21-22,20,3,0,2,5,1,4,1,3,1,4,3,3,2,1,2,2,2,4,1,2,2,4,2,4,1,1,3,2,1,4,3,1,1,4,1,2,1,0,2,1,0,2,2,0,1,2,0,1,0
4451201,2022-01-30 13:00:00,2022-01-30,1,922,mt_premier_league_21-22,16,4,1,0,7,1,2,4,1,0,7,2,1,3,0,2,3,0,3,3,2,0,4,4,0,2,2,1,2,3,4,1,2,2,4,3,2,1,2,2,1,2,2,2,2,1,2,2,1,0
3644423,2022-01-30 12:00:00,2022-01-30,1,920,hu_nb_i_21-22,18,1,3,1,6,3,1,3,0,2,6,1,3,4,1,0,4,1,2,1,1,3,1,4,3,1,2,2,3,4,3,2,2,1,3,4,3,1,1,3,1,3,4,3,1,1,4,3,1,1
4589247,2022-01-30 11:00:00,2022-01-30,1,904,th_thai_league_1_21-22,24,2,2,1,6,3,1,3,2,0,5,3,2,4,1,0,6,3,1,2,2,1,3,3,2,1,1,3,3,1,6,3,1,1,6,1,3,2,0,3,2,1,3,3,0,2,3,1,2,1
4422591,2022-01-30 07:45:00,2022-01-30,1,1727,au_a-league_21-22,12,1,2,2,1,2,2,2,2,1,2,5,2,1,0,1,1,0,1,1,3,1,1,3,1,1,0,4,2,2,6,4,0,1,6,2,2,1,1,3,3,3,4,3,1,1,4,3,3,0
4422590,2022-01-30 05:05:00,2022-01-30,1,1727,au_a-league_21-22,12,2,2,1,2,4,3,2,0,3,3,0,3,1,2,2,1,2,2,1,0,2,1,0,2,2,1,2,5,3,2,2,1,2,2,3,5,2,2,1,7,2,1,1,2,2,1,2,7,1
4533350,2022-01-29 21:05:00,2022-01-29,1,254,"co_primera_a_2021,_clausura",3,2,2,1,3,4,3,2,3,0,4,3,3,1,3,1,3,3,4,2,1,2,2,2,6,1,2,2,4,3,3,2,2,1,3,3,4,1,3,1,3,3,1,1,3,1,1,3,3,0
3689988,2022-01-29 17:00:00,2022-01-29,1,74,ch_super_league_21-22,19,5,0,0,8,2,0,4,1,0,4,1,5,4,1,0,7,2,0,3,0,2,4,2,3,1,1,3,3,1,6,3,1,1,6,1,3,1,1,3,1,1,3,3,1,1,3,1,1,1
3785589,2022-01-29 17:00:00,2022-01-29,1,183,cy_1st_division_21-22,19,4,1,0,6,2,2,2,1,2,4,3,3,3,1,1,5,1,2,1,1,3,2,2,6,1,2,2,2,5,3,2,2,1,3,5,2,1,3,1,2,5,3,1,3,1,3,5,2,0
3653103,2022-01-29 16:05:00,2022-01-29,1,229,hr_1._hnl_21-22,21,2,1,2,3,3,4,3,2,0,4,4,2,1,1,3,4,1,4,2,1,2,5,3,2,1,0,4,2,0,4,4,0,1,4,0,2,1,0,2,1,0,2,2,0,1,2,0,1,0
3634712,2022-01-29 15:00:00,2022-01-29,1,901,gb_premiership_21-22,24,4,0,1,6,0,4,2,1,2,5,1,4,4,0,1,6,3,1,1,1,3,2,3,5,1,1,3,4,2,4,3,1,1,4,2,4,2,2,1,6,2,1,1,2,2,1,2,6,1
3634713,2022-01-29 15:00:00,2022-01-29,1,901,gb_premiership_21-22,24,3,1,1,4,2,4,3,1,1,3,3,4,2,1,2,5,2,3,1,2,2,3,3,4,2,1,2,4,3,3,2,1,2,3,3,4,2,2,1,2,3,1,1,2,2,1,3,2,0
